"year","locationabbr","locationdesc","class","topic","question","response","sample_size","data_value","confidence_limit_low","confidence_limit_high","display_order","data_value_unit","data_value_type","data_value_footnote_symbol","data_value_footnote","data_source","class_id","topic_id","location_id","question_id","respid","geo_location","response_order"
2006,"MA","MA - Bristol County","Health Status","Overall Health","How is your general health?","Excellent",387,21,17.6,24.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.793219, -71.108301)",5
2006,"MA","MA - Essex County","Health Status","Overall Health","How is your general health?","Excellent",399,23.7,20.5,26.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.62479, -70.987816)",5
2006,"MA","MA - Hampden County","Health Status","Overall Health","How is your general health?","Excellent",225,18.1,14.7,21.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.125927, -72.575325)",5
2006,"MA","MA - Middlesex County","Health Status","Overall Health","How is your general health?","Excellent",554,26.6,24,29.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.448546, -71.255223)",5
2006,"MA","MA - Norfolk County","Health Status","Overall Health","How is your general health?","Excellent",160,25.3,20.9,29.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.202695, -71.14756)",5
2006,"MA","MA - Plymouth County","Health Status","Overall Health","How is your general health?","Excellent",139,26.9,22.1,31.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.023962, -70.853689)",5
2006,"MA","MA - Suffolk County","Health Status","Overall Health","How is your general health?","Excellent",288,26.4,22.6,30.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.334806, -71.078632)",5
2006,"MA","MA - Worcester County","Health Status","Overall Health","How is your general health?","Excellent",372,24.9,21.7,28,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.303704, -71.805321)",5
2006,"MI","MI - Macomb County","Health Status","Overall Health","How is your general health?","Excellent",56,16.3,11.2,21.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.58689, -82.957388)",5
2006,"MI","MI - Oakland County","Health Status","Overall Health","How is your general health?","Excellent",122,22.2,17.8,26.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.587535, -83.310386)",5
2006,"MI","MI - Wayne County","Health Status","Overall Health","How is your general health?","Excellent",133,17.4,13.8,20.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.33261, -83.217933)",5
2006,"MN","MN - Dakota County","Health Status","Overall Health","How is your general health?","Excellent",65,21.5,16,26.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(44.765954, -93.151767)",5
2006,"MN","MN - Hennepin County","Health Status","Overall Health","How is your general health?","Excellent",204,22.8,19.4,26.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(44.974633, -93.36119)",5
2006,"MN","MN - Ramsey County","Health Status","Overall Health","How is your general health?","Excellent",98,27.2,22.1,32.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(44.993146, -93.106321)",5
2006,"MS","MS - DeSoto County","Health Status","Overall Health","How is your general health?","Excellent",52,23.3,16.8,29.7,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(34.9304, -89.956695)",5
2006,"MS","MS - Hinds County","Health Status","Overall Health","How is your general health?","Excellent",80,19.1,14.7,23.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(32.303868, -90.255669)",5
2006,"MS","MS - Rankin County","Health Status","Overall Health","How is your general health?","Excellent",53,22.3,16.4,28.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(32.279373, -90.033002)",5
2006,"MO","MO - Jackson County","Health Status","Overall Health","How is your general health?","Excellent",82,17,12.8,21.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.010332, -94.446137)",5
2006,"MO","MO - St. Louis County","Health Status","Overall Health","How is your general health?","Excellent",60,18.8,12.7,24.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.647121, -90.386218)",5
2006,"MO","MO - St. Louis city","Health Status","Overall Health","How is your general health?","Excellent",99,17,11.9,22,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.623609, -90.252991)",5
2006,"MT","MT - Cascade County","Health Status","Overall Health","How is your general health?","Excellent",85,17.2,13.2,21.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(47.491839, -111.306258)",5
2006,"MT","MT - Flathead County","Health Status","Overall Health","How is your general health?","Excellent",126,26.6,21.7,31.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(48.247204, -114.279524)",5
2006,"MT","MT - Missoula County","Health Status","Overall Health","How is your general health?","Excellent",125,25.1,20.3,29.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(46.875472, -114.019007)",5
2006,"MT","MT - Yellowstone County","Health Status","Overall Health","How is your general health?","Excellent",88,19.7,15.3,24,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(45.791309, -108.539417)",5
2006,"NE","NE - Douglas County","Health Status","Overall Health","How is your general health?","Excellent",175,19,15.8,22.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.25991, -96.061471)",5
2006,"NE","NE - Lancaster County","Health Status","Overall Health","How is your general health?","Excellent",147,24.8,20.2,29.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.801058, -96.673551)",5
2006,"NE","NE - Sarpy County","Health Status","Overall Health","How is your general health?","Excellent",63,24.5,17.8,31.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.153107, -96.033892)",5
2006,"NE","NE - Scotts Bluff County","Health Status","Overall Health","How is your general health?","Excellent",88,17.4,13.2,21.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.865018, -103.68038)",5
2006,"NV","NV - Clark County","Health Status","Overall Health","How is your general health?","Excellent",224,18.7,16.1,21.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(36.143366, -115.14994)",5
2006,"NV","NV - Washoe County","Health Status","Overall Health","How is your general health?","Excellent",246,21.5,18.7,24.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.535558, -119.795493)",5
2006,"NH","NH - Cheshire County","Health Status","Overall Health","How is your general health?","Excellent",104,22.7,17.6,27.7,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.898264, -72.262715)",5
2006,"NH","NH - Grafton County","Health Status","Overall Health","How is your general health?","Excellent",117,30.5,24.8,36.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(43.838874, -71.953268)",5
2006,"NH","NH - Hillsborough County","Health Status","Overall Health","How is your general health?","Excellent",352,26.6,23.6,29.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.879889, -71.532928)",5
2006,"NH","NH - Merrimack County","Health Status","Overall Health","How is your general health?","Excellent",165,28.7,24.3,33,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(43.246442, -71.586214)",5
2006,"NH","NH - Rockingham County","Health Status","Overall Health","How is your general health?","Excellent",290,27.9,24.7,31,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.936726, -71.104266)",5
2006,"NH","NH - Strafford County","Health Status","Overall Health","How is your general health?","Excellent",158,28,23.4,32.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(43.247646, -70.954943)",5
2006,"NJ","NJ - Atlantic County","Health Status","Overall Health","How is your general health?","Excellent",114,22.3,17.7,26.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.427562, -74.583452)",5
2006,"NJ","NJ - Bergen County","Health Status","Overall Health","How is your general health?","Excellent",221,24.6,21.2,27.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.918799, -74.057383)",5
2006,"NJ","NJ - Burlington County","Health Status","Overall Health","How is your general health?","Excellent",117,22.7,18.1,27.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.982667, -74.834269)",5
2006,"NJ","NJ - Camden County","Health Status","Overall Health","How is your general health?","Excellent",123,20.7,16.3,25,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.86401, -75.027836)",5
2006,"NJ","NJ - Cape May County","Health Status","Overall Health","How is your general health?","Excellent",106,24.8,19.5,30,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.095952, -74.807133)",5
2006,"NJ","NJ - Essex County","Health Status","Overall Health","How is your general health?","Excellent",205,22.3,18.3,26.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.768705, -74.216402)",5
2006,"NJ","NJ - Gloucester County","Health Status","Overall Health","How is your general health?","Excellent",122,22.7,18.3,27,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.749187, -75.127456)",5
2006,"NJ","NJ - Hudson County","Health Status","Overall Health","How is your general health?","Excellent",144,16.5,13.1,19.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.742925, -74.061278)",5
2006,"NJ","NJ - Hunterdon County","Health Status","Overall Health","How is your general health?","Excellent",156,29.6,24.7,34.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.572183, -74.896782)",5
2006,"NJ","NJ - Mercer County","Health Status","Overall Health","How is your general health?","Excellent",106,24.6,19.5,29.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.255566, -74.70034)",5
2006,"NJ","NJ - Middlesex County","Health Status","Overall Health","How is your general health?","Excellent",172,20.4,16.8,23.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.485529, -74.387921)",5
2006,"NJ","NJ - Monmouth County","Health Status","Overall Health","How is your general health?","Excellent",180,26,21.8,30.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.291301, -74.14773)",5
2006,"NJ","NJ - Morris County","Health Status","Overall Health","How is your general health?","Excellent",192,29.1,24.3,33.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.859552, -74.501661)",5
2006,"NJ","NJ - Ocean County","Health Status","Overall Health","How is your general health?","Excellent",150,20.4,16.6,24.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.973657, -74.21461)",5
2006,"NJ","NJ - Passaic County","Health Status","Overall Health","How is your general health?","Excellent",137,17.4,13.6,21.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.925361, -74.191473)",5
2006,"NJ","NJ - Somerset County","Health Status","Overall Health","How is your general health?","Excellent",145,25.6,21,30.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.561176, -74.578798)",5
2006,"NJ","NJ - Sussex County","Health Status","Overall Health","How is your general health?","Excellent",122,23.6,19.2,27.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.091219, -74.654037)",5
2006,"NJ","NJ - Union County","Health Status","Overall Health","How is your general health?","Excellent",87,17.3,13.1,21.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.659609, -74.294239)",5
2006,"NJ","NJ - Warren County","Health Status","Overall Health","How is your general health?","Excellent",90,20.7,15.8,25.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.795162, -75.016426)",5
2006,"NM","NM - Bernalillo County","Health Status","Overall Health","How is your general health?","Excellent",272,26.3,23.1,29.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.107877, -106.616039)",5
2006,"NM","NM - Dona Ana County","Health Status","Overall Health","How is your general health?","Excellent",92,18.8,14.6,22.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(32.247294, -106.728697)",5
2006,"NM","NM - Sandoval County","Health Status","Overall Health","How is your general health?","Excellent",75,24.3,18.2,30.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.328605, -106.64926)",5
2006,"NM","NM - San Juan County","Health Status","Overall Health","How is your general health?","Excellent",95,18.8,14.4,23.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(36.72194, -108.220647)",5
2006,"NM","NM - Santa Fe County","Health Status","Overall Health","How is your general health?","Excellent",151,27.3,22.4,32.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.630805, -106.004953)",5
2006,"NY","NY - Kings County","Health Status","Overall Health","How is your general health?","Excellent",77,19.2,14.6,23.7,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.650523, -73.954811)",5
2006,"NY","NY - Nassau County","Health Status","Overall Health","How is your general health?","Excellent",81,21.7,16.8,26.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.716587, -73.602242)",5
2006,"NY","NY - New York County","Health Status","Overall Health","How is your general health?","Excellent",119,28.8,23.1,34.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.777958, -73.966303)",5
2006,"NY","NY - Queens County","Health Status","Overall Health","How is your general health?","Excellent",75,18.9,14,23.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.721294, -73.833451)",5
2006,"NY","NY - Suffolk County","Health Status","Overall Health","How is your general health?","Excellent",77,20.6,15.1,26,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.821924, -73.113775)",5
2006,"NY","NY - Westchester County","Health Status","Overall Health","How is your general health?","Excellent",65,26,19.3,32.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.040536, -73.804532)",5
2006,"NC","NC - Buncombe County","Health Status","Overall Health","How is your general health?","Excellent",68,20,15.1,24.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.587674, -82.550087)",5
2006,"NC","NC - Cabarrus County","Health Status","Overall Health","How is your general health?","Excellent",68,17,12.8,21.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.399234, -80.612525)",5
2006,"NC","NC - Catawba County","Health Status","Overall Health","How is your general health?","Excellent",69,20.3,14.8,25.7,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.695409, -81.245839)",5
2006,"NC","NC - Cumberland County","Health Status","Overall Health","How is your general health?","Excellent",57,16.4,11.3,21.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.056493, -78.936138)",5
2006,"NC","NC - Durham County","Health Status","Overall Health","How is your general health?","Excellent",84,21.5,16.7,26.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.989801, -78.9062)",5
2006,"NC","NC - Forsyth County","Health Status","Overall Health","How is your general health?","Excellent",84,21,16.2,25.7,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(36.106431, -80.256625)",5
2006,"NC","NC - Gaston County","Health Status","Overall Health","How is your general health?","Excellent",65,19.5,14.4,24.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.275594, -81.156574)",5
2006,"NC","NC - Johnston County","Health Status","Overall Health","How is your general health?","Excellent",75,15.5,11.7,19.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.560263, -78.411954)",5
2006,"NC","NC - Guilford County","Health Status","Overall Health","How is your general health?","Excellent",80,19,14.4,23.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(36.065215, -79.850251)",5
2006,"NC","NC - Mecklenburg County","Health Status","Overall Health","How is your general health?","Excellent",218,26.6,22.8,30.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.223469, -80.81662)",5
2006,"NC","NC - New Hanover County","Health Status","Overall Health","How is your general health?","Excellent",99,29.5,23,35.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(34.211687, -77.879277)",5
2006,"NC","NC - Orange County","Health Status","Overall Health","How is your general health?","Excellent",105,31.3,25.2,37.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.978596, -79.081244)",5
2006,"NC","NC - Randolph County","Health Status","Overall Health","How is your general health?","Excellent",57,17.1,12.3,21.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(35.766292, -79.827981)",5
